84	Adidas	Original Flat Knit Ankle Cotton Socks - 3 Pairs (6N) (AD-0735) (Shadow Olive/Coll Navy/Legacy Teal)	3.3 out of 5 stars	(5)	579	₹599	(3% off)	https://m.media-amazon.com/images/I/817wmZzN2PL._AC_UL320_.jpg	1	84
85	Adidas	Men's Low Cut Cotton Blend Socks (Pack Of 3) (AD-0281 Light Grey Mel/Anthra Mel/White_Multicolor)	4.2 out of 5 stars	(56)	489	₹499	(2% off)	https://m.media-amazon.com/images/I/71zrAzvjpcL._AC_UL320_.jpg	1	85
86	Adidas	Men's Low Cut Cotton Blend Socks (Pack Of 3) (AD-9229 Charcoal/Collegiate Navy/Black_Multicolor)	3.7 out of 5 stars	(11)	489	₹499	(2% off)	https://m.media-amazon.com/images/I/8148-am8u3L._AC_UL320_.jpg	1	86
87	Nike	Womens W Revolution 6 Nn Running Shoe	\N	\N	3,069	₹3,695	(17% off)	https://m.media-amazon.com/images/I/5163VsMNGXL._AC_UL320_.jpg	1	87
88	Nike	Boys T-Shirt	5.0 out of 5 stars	(1)	599	₹1,195	(50% off)	https://m.media-amazon.com/images/I/91z2XEI60uL._AC_UL320_.jpg	1	88
89	Nike	womens W Victori One Shwer Slide BLACK/WHITE-BLACK Flip Flop - 4.5 UK, (CZ7836-001)	4.5 out of 5 stars	(43)	1,153	₹1,695	(32% off)	https://m.media-amazon.com/images/I/71ToTrI+byL._AC_UL320_.jpg	1	89
90	Nike	Women T-Shirt	3.0 out of 5 stars	(9)	839	₹2,395	(65% off)	https://m.media-amazon.com/images/I/61mGlelf62L._AC_UL320_.jpg	1	90
91	Nike	Men's Chroma Thong 5 BLK/LT Crimson-Cool Grey Flip Flops-6 Kids UK (833808-004)	4.3 out of 5 stars	(35)	1,024	₹1,495	(32% off)	https://m.media-amazon.com/images/I/81iQVKyFnZL._AC_UL320_.jpg	1	91
92	Nike	Men's Victori One Shower Slide	4.1 out of 5 stars	(2,157)	1,153	₹1,695	(32% off)	https://m.media-amazon.com/images/I/71bhQszt9sL._AC_UL320_.jpg	1	92
93	Adidas	Men's Ankle Length Cotton Blend Socks (Pack Of 3 Pairs) (AD-3513 Grey Mel/Anthra Mel/Black_Grey Mel, Anthra Mel, Black)	3.8 out of 5 stars	(34)	299	₹549	(46% off)	https://m.media-amazon.com/images/I/81oLK1Sk5YL._AC_UL320_.jpg	1	93
94	Adidas	Mens Flodean M Walking Shoe	4.1 out of 5 stars	(135)	1,889	₹2,699	(30% off)	https://m.media-amazon.com/images/I/51q2cN7DqoL._AC_UL320_.jpg	1	94
95	Adidas	Men Flat(HG2735_White/Black_XL)	4.6 out of 5 stars	(3)	1,339	₹1,999	(33% off)	https://m.media-amazon.com/images/I/71iIafBGuXL._AC_UL320_.jpg	1	95
